701448 	 0.0623
701449 	 0.0878
701450 	 0.0651
701451 	 0.0453
701452 	 0.0340
701453 	 0.0311
701454 	 0.0263
701455 	 0.0263
701456 	 0.0263
701457 	 0.0263
701458 	 0.3681
701459 	 0.4814
701460 	 0.2549
701461 	 0.0963
701462 	 0.2464
701463 	 0.3115
701464 	 0.4531
701465 	 0.1303
701466 	 0.0793
701467 	 0.0623
701468 	 0.0453
701469 	 0.0340
701470 	 0.0340
701471 	 0.0311
701472 	 0.0311
701473 	 0.0263
701474 	 0.0263
701475 	 0.0453
701476 	 0.1019
701477 	 0.0623
701478 	 0.0623
701479 	 0.0651
701480 	 0.0623
701481 	 0.0651
701482 	 0.2379
701483 	 0.1274
701484 	 0.0793
701485 	 0.0453
701486 	 0.0340
701487 	 0.0311
701488 	 0.0396
701489 	 0.0481
701490 	 0.0538
701491 	 0.1133
701492 	 0.0793
701493 	 0.0453
701494 	 0.0396
701495 	 0.2464
701496 	 0.1614
701497 	 0.0963
701498 	 0.5663
701499 	 0.7646
701500 	 0.3681
701501 	 0.2803
701502 	 0.4531
701503 	 0.3681
701504 	 0.5380
701505 	 0.2095
701506 	 0.1699
701507 	 0.1359
701508 	 0.1019
701509 	 0.0793
701510 	 0.0651
701511 	 0.0566
701512 	 0.0736
701513 	 0.1104
701514 	 0.0934
701515 	 0.0793
701516 	 0.4531
701517 	 0.2832
701518 	 0.4814
701519 	 0.4814
701520 	 0.4814
701521 	 0.5947
701522 	 0.2549
701523 	 0.1303
701524 	 0.2152
701525 	 1.2176
701526 	 0.2803
701527 	 0.1614
701528 	 0.1218
701529 	 0.1019
701530 	 0.1133
701531 	 0.0963
701532 	 0.0963
701533 	 0.1699
701534 	 0.1444
701535 	 0.3115
701536 	 0.1218
701537 	 0.0878
701538 	 0.0793
701539 	 0.1416
701540 	 0.0963
701541 	 0.3115
701542 	 0.1671
701543 	 0.0963
701544 	 0.0651
701545 	 0.0736
701546 	 0.5380
701547 	 0.1756
701548 	 0.0963
701549 	 0.0651
701550 	 0.0651
701551 	 0.2407
701552 	 0.2322
701553 	 0.1416
701554 	 0.7929
701555 	 0.3964
701556 	 0.6513
701557 	 0.2832
701558 	 0.1699
701559 	 0.2832
701560 	 0.1841
701561 	 0.1133
701562 	 0.0878
701563 	 0.1019
701564 	 0.1048
701565 	 0.0963
701566 	 0.3115
701567 	 0.1699
701568 	 0.1048
701569 	 0.0793
701570 	 0.0821
701571 	 0.1359
701572 	 0.1982
701573 	 0.2832
701574 	 0.1529
701575 	 0.0963
701576 	 0.0793
701577 	 1.4442
701578 	 1.8972
701579 	 0.2322
701580 	 0.3964
701581 	 0.2549
701582 	 0.1048
701583 	 0.0651
701584 	 0.0566
701585 	 0.0538
701586 	 0.0481
701587 	 0.0453
701588 	 0.0396
701589 	 0.0793
701590 	 0.1614
701591 	 0.1019
701592 	 0.1756
701593 	 0.1529
701594 	 0.2803
701595 	 0.4248
701596 	 0.3398
701597 	 0.1982
701598 	 0.1133
701599 	 0.4814
701600 	 0.4248
701601 	 0.1671
701602 	 0.1189
701603 	 0.1614
701604 	 0.1218
701605 	 0.1218
701606 	 0.2832
701607 	 0.2322
701608 	 0.8495
701609 	 0.6230
701610 	 0.6230
701611 	 0.2549
701612 	 0.2407
701613 	 2.3786
701614 	 2.0954
701615 	 0.5663
701616 	 0.3115
701617 	 0.2322
701618 	 0.1784
701619 	 0.1529
701620 	 0.1303
