705618 	 0.1133
705619 	 0.1359
705620 	 0.8778
705621 	 0.6796
705622 	 0.5380
705623 	 0.3681
705624 	 0.2662
705625 	 0.2832
705626 	 0.2180
705627 	 0.2265
705628 	 0.2492
705629 	 0.5380
705630 	 1.0194
705631 	 0.5947
705632 	 1.5291
705633 	 0.6796
705634 	 0.5380
705635 	 0.3964
705636 	 0.3681
705637 	 0.4531
705638 	 0.6513
705639 	 0.4531
705640 	 0.4248
705641 	 0.3398
705642 	 0.2577
705643 	 0.2322
705644 	 0.2265
705645 	 0.1897
705646 	 0.1756
705647 	 0.1671
705648 	 0.1671
705649 	 0.1586
705650 	 0.1529
705651 	 0.1444
705652 	 0.1444
705653 	 0.1388
705654 	 0.1359
705655 	 0.1359
705656 	 0.1359
705657 	 0.1359
705658 	 0.1359
705659 	 0.1359
705660 	 0.1303
705661 	 0.1303
705662 	 0.1274
705663 	 0.1274
705664 	 0.1274
705665 	 0.1274
705666 	 0.1303
705667 	 0.1444
705668 	 0.1926
705669 	 0.1756
705670 	 0.1501
705671 	 0.1444
705672 	 0.1388
705673 	 0.1388
705674 	 0.1388
705675 	 0.1388
705676 	 0.1388
705677 	 0.1444
705678 	 0.1444
705679 	 0.1699
705680 	 0.2265
705681 	 0.2492
705682 	 0.1841
705683 	 0.1756
705684 	 0.4814
705685 	 0.2322
705686 	 0.1982
705687 	 0.1756
705688 	 0.1841
705689 	 0.1756
705690 	 0.1699
705691 	 0.2633
705692 	 0.2492
705693 	 0.2180
705694 	 0.2067
705695 	 0.2180
705696 	 1.4158
705697 	 0.6796
705698 	 0.4531
705699 	 0.4248
705700 	 0.7362
705701 	 0.4248
705702 	 0.3115
705703 	 0.5380
705704 	 2.9450
705705 	 0.5663
705706 	 0.4248
705707 	 0.3681
705708 	 0.2832
705709 	 0.2492
705710 	 0.2265
705711 	 0.2095
705712 	 0.1926
705713 	 0.3115
705714 	 0.2492
705715 	 0.2095
705716 	 0.2492
705717 	 0.2322
705718 	 0.2322
705719 	 0.2067
705720 	 0.1897
705721 	 0.1841
705722 	 0.1756
705723 	 0.2492
705724 	 0.2322
705725 	 0.1982
705726 	 0.1841
705727 	 0.1699
705728 	 0.1699
705729 	 0.1671
705730 	 0.1671
705731 	 0.1586
705732 	 0.1586
705733 	 0.1586
705734 	 0.1586
705735 	 0.1586
705736 	 0.1586
705737 	 0.1586
705738 	 0.2832
705739 	 0.5380
705740 	 0.3115
705741 	 0.2492
705742 	 0.2407
705743 	 0.2095
705744 	 0.2265
705745 	 0.2067
705746 	 0.1926
705747 	 0.1926
705748 	 0.2095
705749 	 0.2577
705750 	 0.2832
705751 	 0.6230
705752 	 0.3681
705753 	 0.2718
705754 	 0.2407
705755 	 0.2095
705756 	 0.2067
705757 	 0.1926
705758 	 0.1897
705759 	 0.1841
705760 	 0.1841
705761 	 0.1841
705762 	 0.4248
705763 	 0.3398
705764 	 0.2718
705765 	 0.3681
705766 	 0.2718
705767 	 0.3964
705768 	 0.3115
705769 	 0.2662
705770 	 0.2322
705771 	 0.2095
705772 	 0.1982
705773 	 0.1926
705774 	 0.1897
705775 	 0.1841
705776 	 0.1841
705777 	 0.1841
705778 	 0.1841
705779 	 0.1841
705780 	 0.1841
705781 	 0.1841
705782 	 0.1841
705783 	 0.1841
705784 	 0.1841
705785 	 0.1756
705786 	 0.1699
705787 	 0.1699
705788 	 0.1699
705789 	 0.1699
705790 	 0.1756
705791 	 0.1699
705792 	 0.1699
705793 	 0.1699
705794 	 0.1699
705795 	 0.1699
705796 	 0.1699
705797 	 0.1699
705798 	 0.1699
705799 	 0.1756
705800 	 0.1756
705801 	 0.1756
705802 	 0.1699
705803 	 0.1699
705804 	 0.1699
705805 	 0.1699
705806 	 0.1671
705807 	 0.1671
705808 	 0.1671
705809 	 0.1671
705810 	 0.1671
705811 	 0.1671
705812 	 0.1671
705813 	 0.1671
705814 	 0.1671
705815 	 0.1671
705816 	 0.1671
705817 	 0.1699
705818 	 0.1699
705819 	 0.1699
705820 	 0.1699
705821 	 0.1671
705822 	 0.1671
705823 	 0.1671
705824 	 0.1671
705825 	 0.1671
705826 	 0.1671
705827 	 0.1671
705828 	 0.1699
705829 	 0.1671
705830 	 0.1671
705831 	 0.1671
705832 	 0.1671
705833 	 0.1671
705834 	 0.1671
705835 	 0.1756
705836 	 0.1699
705837 	 0.1699
705838 	 0.1671
705839 	 0.1671
705840 	 0.1671
705841 	 0.1671
705842 	 0.1671
705843 	 0.1756
705844 	 0.1699
705845 	 0.1671
705846 	 0.1671
705847 	 0.1586
705848 	 0.1586
705849 	 0.1756
705850 	 0.1926
705851 	 0.1699
705852 	 0.1671
705853 	 0.1586
705854 	 0.1444
705855 	 0.1444
705856 	 0.1388
705857 	 0.1388
705858 	 0.1388
705859 	 0.1388
705860 	 0.1388
705861 	 0.1388
705862 	 0.1359
705863 	 0.1359
705864 	 0.1444
705865 	 0.1699
705866 	 0.1501
705867 	 0.1388
705868 	 0.1359
705869 	 0.1444
705870 	 0.1444
705871 	 0.1388
705872 	 0.1444
705873 	 0.1388
705874 	 0.1359
705875 	 0.1359
705876 	 0.1359
705877 	 0.1359
705878 	 0.1359
705879 	 0.1359
705880 	 0.1359
705881 	 0.1359
705882 	 0.1359
705883 	 0.1359
705884 	 0.1359
705885 	 0.1359
705886 	 0.1359
705887 	 0.1359
705888 	 0.1359
705889 	 0.1303
705890 	 0.1303
705891 	 0.1303
705892 	 0.1303
705893 	 0.1303
705894 	 0.1303
705895 	 0.1303
705896 	 0.1303
705897 	 0.1303
705898 	 0.1274
705899 	 0.1274
705900 	 0.1274
705901 	 0.1303
705902 	 0.1303
705903 	 0.1274
705904 	 0.1303
705905 	 0.1303
705906 	 0.1303
705907 	 0.1274
705908 	 0.1218
705909 	 0.1218
705910 	 0.1218
705911 	 0.1218
705912 	 0.1218
705913 	 0.1218
705914 	 0.1218
705915 	 0.1218
705916 	 0.1218
705917 	 0.1218
705918 	 0.1218
705919 	 0.1218
705920 	 0.1218
705921 	 0.1218
705922 	 0.1218
705923 	 0.1189
705924 	 0.1189
705925 	 0.1189
705926 	 0.1189
705927 	 0.1189
705928 	 0.1189
705929 	 0.1189
705930 	 0.1189
705931 	 0.1189
705932 	 0.1133
705933 	 0.1133
705934 	 0.1133
705935 	 0.1133
705936 	 0.1133
705937 	 0.1133
705938 	 0.1133
705939 	 0.1133
705940 	 0.1133
705941 	 0.1133
705942 	 0.1133
705943 	 0.1133
705944 	 0.1133
705945 	 0.1133
705946 	 0.1133
