699226 	 3.6246
699227 	 4.0210
699228 	 1.6707
699229 	 1.2743
699230 	 3.2281
699231 	 2.5485
699232 	 1.6707
699233 	 2.5485
699234 	 3.6246
699235 	 2.8600
699236 	 1.6707
699237 	 1.5008
699238 	 1.6707
699239 	 1.5008
699240 	 0.9061
699241 	 1.1044
699242 	 0.9061
699243 	 1.2743
699244 	 4.0210
699245 	 6.1448
699246 	 4.0210
699247 	 20.3598
699248 	 5.2669
699249 	 5.2669
699250 	 3.6246
699251 	 9.2030
699252 	 6.1448
699253 	 3.6246
699254 	 2.8600
699255 	 2.8600
699256 	 4.8139
699257 	 4.8139
699258 	 4.0210
699259 	 5.2669
699260 	 8.6650
699261 	 5.6917
699262 	 4.4174
699263 	 4.8139
699264 	 4.4174
699265 	 4.4174
699266 	 4.4174
699267 	 3.2281
699268 	 2.5485
699269 	 2.5485
699270 	 2.1804
699271 	 8.0986
699272 	 3.2281
699273 	 5.6917
699274 	 3.6246
699275 	 2.1804
699276 	 2.1804
699277 	 1.6707
699278 	 2.8600
699279 	 2.8600
699280 	 8.6650
699281 	 3.2281
699282 	 4.0210
699283 	 7.6172
699284 	 17.3016
699285 	 8.6650
699286 	 4.8139
699287 	 2.1804
699288 	 1.6707
699289 	 1.9255
699290 	 10.3073
699291 	 3.6246
699292 	 4.8139
699293 	 3.2281
699294 	 2.1804
699295 	 2.5485
699296 	 2.5485
699297 	 4.4174
699298 	 2.1804
699299 	 1.6707
699300 	 1.6707
699301 	 1.2743
699302 	 1.1044
699303 	 0.9061
699304 	 1.1044
699305 	 1.1044
699306 	 1.1044
699307 	 0.9061
699308 	 3.6246
699309 	 9.2030
699310 	 10.3073
699311 	 3.2281
699312 	 3.2281
699313 	 2.1804
699314 	 2.1804
699315 	 5.2669
699316 	 8.0986
699317 	 6.6261
699318 	 2.5485
699319 	 2.8600
699320 	 2.1804
699321 	 2.1804
699322 	 6.1448
699323 	 12.2612
699324 	 4.4174
699325 	 2.5485
699326 	 2.5485
699327 	 1.6707
699328 	 1.9255
699329 	 5.6917
699330 	 7.1075
699331 	 6.1448
699332 	 8.0986
699333 	 2.5485
699334 	 1.9255
699335 	 4.8139
699336 	 2.8600
699337 	 1.9255
699338 	 1.9255
699339 	 1.5008
699340 	 4.0210
699341 	 23.6446
699342 	 26.2780
699343 	 41.6258
699344 	 10.3073
699345 	 5.6917
699346 	 4.3891
699347 	 3.5113
699348 	 3.0582
699349 	 4.3891
699350 	 2.8883
699351 	 3.0582
699352 	 2.3786
699353 	 3.9360
699354 	 2.6335
699355 	 3.9360
699356 	 5.2669
699357 	 7.4473
699358 	 4.8139
699359 	 2.6335
699360 	 2.1804
699361 	 1.9822
699362 	 2.0954
699363 	 2.0105
699364 	 2.8883
699365 	 2.1804
699366 	 1.7840
699367 	 2.0671
699368 	 2.0671
699369 	 1.7840
699370 	 1.7840
699371 	 1.7840
699372 	 1.7840
699373 	 1.7840
699374 	 1.7840
699375 	 2.8883
699376 	 2.0671
699377 	 2.3220
699378 	 4.7289
699379 	 8.6650
699380 	 8.6650
699381 	 7.6172
699382 	 4.7289
699383 	 2.8883
699384 	 2.6335
699385 	 3.2281
699386 	 4.7289
