700352 	 0.7079
700353 	 0.7079
700354 	 2.1804
700355 	 4.1626
700356 	 1.2176
700357 	 0.9628
700358 	 2.4069
700359 	 1.3592
700360 	 11.3551
700361 	 2.6335
700362 	 5.3519
700363 	 2.0105
700364 	 1.3592
700365 	 1.1044
700366 	 1.1044
700367 	 1.1044
700368 	 5.9465
700369 	 2.0105
700370 	 1.1044
700371 	 0.9628
700372 	 1.1044
700373 	 0.9628
700374 	 0.8778
700375 	 0.8778
700376 	 1.1044
700377 	 0.8778
700378 	 0.8778
700379 	 0.7929
700380 	 1.5008
700381 	 0.7929
700382 	 0.8778
700383 	 0.7079
700384 	 0.9628
700385 	 0.7929
700386 	 0.8778
700387 	 0.7079
700388 	 0.7079
700389 	 1.2176
700390 	 0.8778
700391 	 0.7079
700392 	 0.7079
700393 	 1.1044
700394 	 4.4174
700395 	 1.8406
700396 	 5.9465
700397 	 1.3592
700398 	 6.9659
700399 	 2.1804
700400 	 1.5008
700401 	 0.8778
700402 	 0.7929
700403 	 0.7929
700404 	 0.7079
700405 	 0.7079
700406 	 1.8406
700407 	 0.9628
700408 	 0.8778
700409 	 0.7079
700410 	 0.7079
700411 	 0.7079
700412 	 0.7079
700413 	 0.7079
700414 	 0.7929
700415 	 0.7079
700416 	 0.6230
700417 	 0.7079
700418 	 0.6230
700419 	 0.6230
700420 	 0.7079
700421 	 0.7079
700422 	 0.7079
700423 	 0.7079
700424 	 0.7079
700425 	 0.7079
700426 	 0.7079
700427 	 0.7079
700428 	 3.9077
700429 	 1.1044
700430 	 0.7079
700431 	 1.1044
700432 	 0.9628
700433 	 0.7079
700434 	 0.7929
700435 	 0.7079
700436 	 0.7079
700437 	 0.7079
700438 	 0.7079
700439 	 0.8778
700440 	 2.4069
700441 	 2.6335
700442 	 1.3592
700443 	 0.8778
700444 	 0.7929
700445 	 0.7929
700446 	 1.1044
700447 	 0.7929
700448 	 0.7929
700449 	 0.7929
700450 	 0.7079
700451 	 0.7079
700452 	 0.7079
700453 	 0.7079
700454 	 0.6230
700455 	 2.6335
700456 	 0.9628
700457 	 0.9628
700458 	 0.9628
700459 	 42.1921
700460 	 3.1149
700461 	 2.1804
700462 	 1.6707
700463 	 1.6707
700464 	 2.6335
700465 	 3.9077
700466 	 2.4069
700467 	 0.8778
700468 	 0.7079
700469 	 1.1044
700470 	 0.7079
700471 	 0.7079
700472 	 0.7079
700473 	 0.8778
700474 	 0.7079
700475 	 1.2176
700476 	 3.1149
700477 	 1.2176
700478 	 5.0404
700479 	 1.6707
700480 	 0.8778
700481 	 0.7929
700482 	 0.7079
700483 	 0.7079
700484 	 1.1044
700485 	 0.6230
700486 	 0.6230
700487 	 0.6230
700488 	 0.6230
700489 	 0.6230
700490 	 0.6230
700491 	 0.6230
700492 	 0.6230
700493 	 0.6230
700494 	 0.6230
700495 	 0.7079
700496 	 0.6230
700497 	 0.6230
700498 	 0.8778
700499 	 0.6230
700500 	 4.4174
700501 	 5.9465
700502 	 1.8406
700503 	 1.2176
700504 	 2.1804
700505 	 1.1044
700506 	 0.6230
700507 	 0.7079
700508 	 0.7929
700509 	 2.6335
700510 	 5.3519
700511 	 2.1804
700512 	 1.6707
700513 	 2.8600
700514 	 2.8600
700515 	 2.0105
700516 	 2.8600
700517 	 2.1804
700518 	 2.0105
700519 	 1.8406
700520 	 0.9628
700521 	 0.8778
700522 	 0.7079
700523 	 0.7079
700524 	 0.7079
700525 	 0.7079
700526 	 0.6230
700527 	 0.6230
700528 	 0.6230
700529 	 0.8778
700530 	 0.9628
700531 	 8.4667
700532 	 1.6707
700533 	 1.6707
700534 	 1.3592
700535 	 1.8406
700536 	 0.8778
700537 	 0.8778
700538 	 0.7079
700539 	 0.6230
700540 	 0.7079
700541 	 0.7079
700542 	 0.7079
700543 	 0.7929
700544 	 1.2176
700545 	 1.2176
700546 	 1.2176
700547 	 0.7079
700548 	 0.6230
700549 	 10.4772
700550 	 1.1044
700551 	 0.7929
700552 	 0.7079
700553 	 0.8778
700554 	 156.8753
700555 	 3.5113
700556 	 3.2848
700557 	 2.8034
700558 	 1.9822
700559 	 1.0477
700560 	 1.0477
700561 	 30.5822
700562 	 3.5113
700563 	 3.7661
700564 	 1.9822
700565 	 2.5768
700566 	 2.1804
700567 	 1.7556
700568 	 2.5768
700569 	 3.2848
700570 	 3.0582
700571 	 2.5768
700572 	 7.8438
700573 	 1.9822
700574 	 1.4158
